project_id,snapshot_month,dataset_split,sector_name,ministry_name,agency_name,state_name,time_elapsed_pct,cost_escalation_pct,expenditure_pct,physical_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,schedule_slippage_months,overall_risk_score,active_warnings_count,target_cost_overrun_binary
618521,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,296.67,0.0,55.75,93.0,37.25,-7.0,5.0,50.0,40.94,2,0.0
618521,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,300.0,0.0,55.75,93.0,37.25,-7.0,0.0,50.0,51.44,4,0.0
618521,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,303.33,0.0,55.75,93.55,37.8,-6.45,0.55,62.0,40.94,2,0.0
618521,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,306.67,0.0,57.32,93.55,36.23,-6.45,0.0,63.0,51.22,4,0.0
618521,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,310.0,0.0,57.35,93.55,36.2,-6.45,0.0,64.0,51.22,4,0.0
618521,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,313.33,0.0,80.04,93.55,13.51,-6.45,0.0,65.0,48.18,4,0.0
618521,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,316.67,0.0,80.07,93.55,13.48,-6.45,0.0,66.0,48.17,4,0.0
618522,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,71.43,0.0,18.43,26.0,7.57,-45.43,,0.0,24.95,0,0.0
618522,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,75.0,0.0,18.43,28.06,9.63,-46.94,2.06,0.0,25.58,0,0.0
618522,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,78.57,0.0,19.73,31.16,11.43,-47.41,3.1,4.0,29.89,0,0.0
618522,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,82.14,0.0,29.29,35.05,5.76,-47.09,3.89,5.0,30.12,0,0.0
618522,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,85.71,0.0,32.71,36.64,3.93,-49.07,1.59,5.0,30.7,0,0.0
618522,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Tamil Nadu,89.29,0.0,32.75,38.26,5.51,-51.03,1.62,5.0,31.52,0,0.0
618523,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,162.2,65.13,16.57,91.0,74.43,-9.0,,0.0,38.78,2,1.0
618523,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,163.41,65.13,16.58,91.0,74.42,-9.0,0.0,0.0,49.28,4,1.0
618523,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,164.63,65.13,16.64,91.0,74.36,-9.0,0.0,0.0,49.28,4,1.0
618523,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,165.85,65.13,35.53,91.32,55.79,-8.68,0.32,57.0,70.0,4,1.0
618523,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,167.07,65.13,38.61,91.32,52.71,-8.68,0.0,62.0,80.5,6,1.0
618523,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,168.29,65.13,42.05,91.32,49.27,-8.68,0.0,62.0,80.5,6,1.0
618523,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,169.51,65.13,56.19,91.32,35.13,-8.68,0.0,62.0,80.5,6,1.0
618523,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Odisha,170.73,65.13,56.21,91.32,35.11,-8.68,0.0,62.0,80.5,6,1.0
618524,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,59.38,-25.25,19.24,26.0,6.76,-33.38,,0.0,16.75,0,0.0
618524,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,62.5,-25.25,19.24,31.0,11.76,-31.5,5.0,0.0,15.96,0,0.0
618524,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,65.62,-25.25,24.07,34.5,10.43,-31.12,3.5,0.0,15.63,0,0.0
618524,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,68.75,-25.25,24.12,34.6,10.48,-34.15,0.1,5.0,32.65,0,0.0
618524,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,71.88,-25.25,28.95,35.63,6.68,-36.25,1.03,5.0,22.87,0,0.0
618524,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,75.0,-25.25,28.95,39.1,10.15,-35.9,3.47,5.0,22.73,0,0.0
618526,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,266.67,0.0,71.3,95.0,23.7,-5.0,,9.0,14.89,2,0.0
618526,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,269.7,0.0,76.53,95.73,19.2,-4.27,0.73,57.0,37.73,2,0.0
618526,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,272.73,0.0,76.94,95.73,18.79,-4.27,0.0,58.0,48.19,4,0.0
618526,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,275.76,0.0,76.94,95.73,18.79,-4.27,0.0,61.0,48.19,4,0.0
618526,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,278.79,0.0,96.75,95.73,-1.02,-4.27,0.0,61.0,45.88,4,0.0
618526,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,281.82,0.0,96.75,95.73,-1.02,-4.27,0.0,61.0,45.88,4,0.0
618527,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,147.92,47.15,38.86,97.0,58.14,-3.0,,0.0,36.26,2,1.0
618527,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,150.0,47.15,38.86,98.0,59.14,-2.0,1.0,0.0,35.84,2,1.0
618527,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,152.08,47.15,38.87,98.0,59.13,-2.0,0.0,0.0,46.34,4,1.0
618527,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,154.17,47.15,43.2,99.92,56.72,-0.08,1.92,27.0,63.38,4,1.0
618527,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,156.25,47.15,48.53,99.92,51.39,-0.08,0.0,28.0,74.93,6,1.0
618527,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Andhra Pradesh,158.33,47.15,49.07,99.92,50.85,-0.08,0.0,29.0,75.98,6,1.0
618529,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,192.0,-7.99,53.76,92.0,38.24,-8.0,,40.0,49.83,2,0.0
618529,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,194.0,-7.99,53.97,93.0,39.03,-7.0,1.0,40.0,49.76,2,0.0
618529,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,196.0,-7.99,54.29,93.0,38.71,-7.0,0.0,40.0,60.16,4,0.0
618529,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,198.0,-7.99,54.29,94.12,39.83,-5.88,1.12,52.0,49.66,2,0.0
618529,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,200.0,-7.99,55.0,94.79,39.79,-5.21,0.67,56.0,49.43,2,0.0
618529,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,202.0,-7.99,55.45,95.37,39.92,-4.63,0.58,56.0,49.29,2,0.0
618529,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,204.0,-7.99,95.52,96.15,0.63,-3.85,0.78,56.0,36.44,2,0.0
618529,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,206.0,-7.99,95.56,96.86,1.3,-3.14,0.71,56.0,36.42,2,0.0
618530,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,570.0,0.0,0.65,94.0,93.35,-6.0,,0.0,20.02,0,0.0
618530,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,104.24,0.0,36.02,94.0,57.98,-6.0,0.0,0.0,30.52,2,0.0
618530,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,104.85,0.0,37.84,95.0,57.16,-5.0,1.0,0.0,19.6,0,0.0
618530,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,336.07,0.0,37.84,95.58,57.74,-4.42,0.58,147.0,52.5,2,0.0
618530,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,337.7,0.0,38.51,95.58,57.07,-4.42,0.0,147.0,63.0,4,0.0
618530,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,339.34,0.0,43.75,99.75,56.0,-0.25,4.17,147.0,52.5,2,0.0
618530,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,340.98,0.0,88.18,99.75,11.57,-0.25,0.0,148.0,52.21,4,0.0
618530,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,342.62,0.0,88.24,99.92,11.68,-0.08,0.17,149.0,52.17,2,0.0
618532,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Bihar,163.64,-59.5,76.67,92.0,15.33,-8.0,,13.0,20.02,2,0.0
618532,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Bihar,166.67,-59.5,77.49,92.0,14.51,-8.0,0.0,13.0,30.42,4,0.0
618532,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Bihar,169.7,-59.5,79.36,96.0,16.64,-4.0,4.0,13.0,18.0,2,0.0
618532,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Bihar,172.73,-59.5,79.36,96.43,17.07,-3.57,0.43,25.0,30.41,2,0.0
618532,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Bihar,175.76,-59.5,82.03,97.92,15.89,-2.08,1.49,26.0,30.49,2,0.0
618532,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Bihar,178.79,-59.5,82.03,97.92,15.89,-2.08,0.0,26.0,40.99,4,0.0
618533,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,252.05,0.5,0.45,100.0,99.55,0.0,,0.0,17.76,0,0.0
618533,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,253.42,0.5,0.51,100.0,99.49,0.0,0.0,0.0,28.26,2,0.0
618533,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,254.79,0.5,0.57,100.0,99.43,0.0,0.0,0.0,28.26,2,0.0
618533,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,256.16,0.5,5.77,100.0,94.23,0.0,0.0,115.0,63.26,4,0.0
618533,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,257.53,0.5,5.83,100.0,94.17,0.0,0.0,116.0,63.26,4,0.0
618533,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,258.9,0.5,5.83,100.0,94.17,0.0,0.0,119.0,63.26,4,0.0
618533,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,260.27,0.5,107.83,100.0,-7.83,0.0,0.0,119.0,45.76,4,0.0
618533,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],,261.64,0.5,108.08,100.0,-8.08,0.0,0.0,119.0,45.76,4,0.0
618537,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,85.37,-25.21,24.26,47.0,22.74,-38.37,,0.0,33.5,0,0.0
618537,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,87.8,-25.21,25.2,50.0,24.8,-37.8,3.0,0.0,33.05,0,0.0
618537,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,90.24,-25.21,27.08,52.0,24.92,-38.24,2.0,0.0,32.8,0,0.0
618537,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,92.68,-25.21,27.08,54.1,27.02,-38.58,2.1,0.0,32.94,0,0.0
618537,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,95.12,-25.21,29.89,55.72,25.83,-39.4,1.62,0.0,32.64,0,0.0
618537,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,97.56,-25.21,31.76,57.81,26.05,-39.75,2.09,8.0,40.76,2,0.0
618537,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,100.0,-25.21,34.59,61.21,26.62,-38.79,3.4,8.0,39.71,2,0.0
618537,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,102.44,-25.21,36.56,62.15,25.59,-37.85,0.94,8.0,38.86,2,0.0
618540,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,44.74,-10.28,0.0,12.0,12.0,-32.74,,0.0,30.86,0,0.0
618540,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,47.37,-10.28,7.14,25.0,17.86,-22.37,13.0,0.0,25.28,0,0.0
618540,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,50.0,-10.28,7.14,33.95,26.81,-16.05,8.95,6.0,28.93,2,0.0
618540,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,52.63,-10.28,19.45,42.85,23.4,-9.78,8.9,6.0,24.19,2,0.0
618540,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,55.26,-10.28,24.0,45.52,21.52,-9.74,2.67,6.0,23.39,2,0.0
618540,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,57.89,-10.28,25.55,49.1,23.55,-8.79,3.58,6.0,22.73,2,0.0
618540,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Uttar Pradesh,60.53,-10.28,25.8,49.85,24.05,-10.68,0.75,6.0,23.48,2,0.0
618541,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,162.86,-10.79,63.84,83.0,19.16,-17.0,,20.0,44.62,2,0.0
618541,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,165.71,-10.79,66.16,84.0,17.84,-16.0,1.0,20.0,43.14,2,0.0
618541,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,168.57,-10.79,67.29,85.0,17.71,-15.0,1.0,20.0,42.21,2,0.0
618541,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,171.43,-10.79,67.29,86.0,18.71,-14.0,1.0,29.0,49.91,2,0.0
618541,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,174.29,-10.79,67.99,87.0,19.01,-13.0,1.0,29.0,49.59,2,0.0
618541,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,177.14,-10.79,68.11,87.5,19.39,-12.5,0.5,32.0,49.53,2,0.0
618541,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,180.0,-10.79,70.23,88.5,18.27,-11.5,1.0,32.0,48.57,2,0.0
618541,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,182.86,-10.79,70.34,89.0,18.66,-11.0,0.5,32.0,48.52,2,0.0
618543,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,108.16,-45.91,26.37,21.0,-5.37,-79.0,,10.0,48.33,2,0.0
618543,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,110.2,-45.91,28.0,23.0,-5.0,-77.0,2.0,10.0,48.03,2,0.0
618543,2026-02,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,112.24,-45.91,31.74,24.0,-7.74,-76.0,1.0,10.0,47.35,2,0.0
618543,2026-03,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,114.29,-45.91,31.74,26.8,-4.94,-73.2,2.8,22.0,47.35,2,0.0
618543,2026-04,val,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,116.33,-45.91,34.56,27.0,-7.56,-73.0,0.2,28.0,46.85,2,0.0
618543,2026-05,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,118.37,-45.91,35.8,28.9,-6.9,-71.1,1.9,28.0,46.62,2,0.0
618543,2026-06,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,120.41,-45.91,39.06,30.5,-8.56,-69.5,1.6,28.0,46.03,2,0.0
618543,2026-07,test,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,122.45,-45.91,39.26,30.5,-8.76,-69.5,0.0,28.0,56.49,4,0.0
618544,2025-12,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,151.43,-27.17,88.05,84.0,-4.05,-16.0,,11.0,20.41,2,0.0
618544,2026-01,train,Roads & Highways,Ministry of Road Transport & Highways,National Highways Authority of India [NHAI],Jammu and Kashmir,154.29,-27.17,92.88,86.0,-6.88,-14.0,2.0,11.0,18.7,2,0.0
