project_id,snapshot_month,dataset_split,time_elapsed_pct,time_remaining_pct,cost_escalation_pct,cost_growth_factor,expenditure_pct,physical_progress_pct,financial_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,expenditure_velocity,progress_3m_delta,schedule_slippage_months,overall_risk_score,active_warnings_count,sector_name,ministry_name,agency_name,state_name,target_cost_overrun_binary,target_final_cost_cr,target_cost_overrun_amount_cr,target_cost_overrun_pct,target_schedule_overrun_binary,target_delay_months,is_censored,target_observation_month,feature_version,target_version,leakage_check_passed
N24001888,2025-05,train,225.0,-125.0,0.0,1.0,16.07,100.0,16.07,83.93,0.0,0.0,0.0,,13.0,28.38,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,72.78,-215.36,-74.74,0.0,,0,2025-06,v1.0,v1.0,1
N24001888,2025-06,train,,,-74.74,0.253,2782.36,0.0,2782.36,-2782.36,,-100.0,1978.69,,,15.0,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,72.78,-215.36,-74.74,0.0,,0,2025-06,v1.0,v1.0,1
N24001889,2025-04,train,304.55,-204.55,0.0,1.0,32.4,100.0,32.4,67.6,0.0,,,,29.0,33.74,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,155.01,-122.8,-44.2,0.0,,0,2025-06,v1.0,v1.0,1
N24001889,2025-05,train,309.09,-209.09,0.0,1.0,32.4,100.0,32.4,67.6,0.0,0.0,0.0,,29.0,44.24,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,155.01,-122.8,-44.2,0.0,,0,2025-06,v1.0,v1.0,1
N24001889,2025-06,train,,,-44.2,0.558,1.29,24.3,1.29,23.01,,-75.7,-88.0,,,2.68,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,155.01,-122.8,-44.2,0.0,,0,2025-06,v1.0,v1.0,1
N24001890,2025-04,train,118.18,-18.18,0.0,1.0,17.57,100.0,17.57,82.43,0.0,,,,0.0,3.78,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,261.82,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001890,2025-05,train,122.73,-22.73,0.0,1.0,17.57,100.0,17.57,82.43,0.0,0.0,0.0,,0.0,14.28,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,261.82,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001890,2025-06,train,127.27,-27.27,0.0,1.0,17.57,100.0,17.57,82.43,0.0,0.0,0.0,,0.0,14.28,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,261.82,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001891,2025-04,train,160.71,-60.71,0.0,1.0,23.26,100.0,23.26,76.74,0.0,,,,4.0,7.65,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,256.54,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001891,2025-05,train,164.29,-64.29,0.0,1.0,23.39,100.0,23.39,76.61,0.0,0.0,0.34,,4.0,18.14,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,256.54,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001891,2025-06,train,167.86,-67.86,0.0,1.0,23.39,100.0,23.39,76.61,0.0,0.0,0.0,,4.0,18.14,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,256.54,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001892,2025-04,train,118.18,-18.18,0.0,1.0,13.23,100.0,13.23,86.77,0.0,,,,0.0,3.73,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,245.61,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001892,2025-05,train,122.73,-22.73,0.0,1.0,13.44,100.0,13.44,86.56,0.0,0.0,0.5,,0.0,14.22,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,245.61,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001892,2025-06,train,127.27,-27.27,0.0,1.0,13.44,100.0,13.44,86.56,0.0,0.0,0.0,,0.0,14.22,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,245.61,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001894,2025-04,train,304.55,-204.55,0.0,1.0,41.71,100.0,41.71,58.29,0.0,,,,29.0,32.78,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,228.82,0.0,0.0,0.0,,0,2025-06,v1.0,v1.0,1
N24001894,2025-05,train,309.09,-209.09,0.0,1.0,41.71,100.0,41.71,58.29,0.0,0.0,0.0,,29.0,43.28,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,228.82,0.0,0.0,0.0,,0,2025-06,v1.0,v1.0,1
N24001894,2025-06,train,,,0.0,1.0,63.59,12.0,63.59,-51.59,,-88.0,50.06,,,16.46,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,228.82,0.0,0.0,0.0,,0,2025-06,v1.0,v1.0,1
N24001895,2025-04,train,186.36,-86.36,0.0,1.0,43.42,100.0,43.42,56.58,0.0,,,,3.0,5.41,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,106.11,-121.9,-53.46,0.0,,0,2025-06,v1.0,v1.0,1
N24001895,2025-05,train,190.91,-90.91,0.0,1.0,43.42,100.0,43.42,56.58,0.0,0.0,0.0,,3.0,15.91,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,106.11,-121.9,-53.46,0.0,,0,2025-06,v1.0,v1.0,1
N24001895,2025-06,train,,,-53.46,0.465,12.25,100.0,12.25,87.75,,0.0,-86.0,,,1.63,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,106.11,-121.9,-53.46,0.0,,0,2025-06,v1.0,v1.0,1
N24001896,2025-04,train,186.36,-86.36,0.0,1.0,20.33,100.0,20.33,79.67,0.0,,,,7.0,10.48,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,224.44,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001896,2025-05,train,190.91,-90.91,0.0,1.0,20.33,100.0,20.33,79.67,0.0,0.0,0.0,,7.0,20.98,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,224.44,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001896,2025-06,train,195.45,-95.45,0.0,1.0,20.33,100.0,20.33,79.67,0.0,0.0,0.0,,7.0,20.98,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,224.44,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001897,2025-04,train,122.5,-22.5,0.0,1.0,14.79,100.0,14.79,85.21,0.0,,,,0.0,9.58,0,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,642.24,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001897,2025-05,train,125.0,-25.0,,,53.74,95.0,53.74,41.26,-5.0,-5.0,250.14,,0.0,17.8,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,642.24,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001897,2025-06,train,127.5,-27.5,,,53.74,95.0,53.74,41.26,-5.0,0.0,0.0,,0.0,17.8,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,642.24,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001898,2025-04,train,109.62,-9.62,0.0,1.0,32.29,100.0,32.29,67.71,0.0,,,,0.0,3.23,0,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,272.49,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001898,2025-05,train,111.54,-11.54,0.0,1.0,32.02,100.0,32.02,67.98,0.0,0.0,-0.76,,0.0,13.74,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,272.49,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001898,2025-06,train,113.46,-13.46,0.0,1.0,32.02,100.0,32.02,67.98,0.0,0.0,0.0,,0.0,13.74,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,272.49,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001899,2025-04,train,121.95,-21.95,0.0,1.0,16.19,100.0,16.19,83.81,0.0,,,,8.0,14.2,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,395.25,0.0,0.0,1.0,8.0,0,2025-06,v1.0,v1.0,1
N24001899,2025-05,train,124.39,-24.39,0.0,1.0,16.19,100.0,16.19,83.81,0.0,0.0,0.0,,8.0,24.7,4,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,395.25,0.0,0.0,1.0,8.0,0,2025-06,v1.0,v1.0,1
N24001899,2025-06,train,126.83,-26.83,0.0,1.0,16.19,98.0,16.19,81.81,-2.0,-2.0,0.0,,8.0,25.54,4,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,395.25,0.0,0.0,1.0,8.0,0,2025-06,v1.0,v1.0,1
N24001900,2025-04,train,115.09,-15.09,0.0,1.0,9.91,100.0,9.91,90.09,0.0,,,,7.0,19.91,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,796.97,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001900,2025-05,train,116.98,-16.98,0.0,1.0,9.91,100.0,9.91,90.09,0.0,0.0,0.0,,7.0,30.41,4,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,796.97,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001900,2025-06,train,118.87,-18.87,0.0,1.0,9.91,100.0,9.91,90.09,0.0,0.0,0.0,,7.0,30.41,4,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,796.97,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001901,2025-04,train,145.24,-45.24,0.0,1.0,51.18,100.0,51.18,48.82,0.0,,,,18.0,20.21,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,152.93,0.0,0.0,1.0,18.0,0,2025-06,v1.0,v1.0,1
N24001901,2025-05,train,147.62,-47.62,0.0,1.0,51.18,100.0,51.18,48.82,0.0,0.0,0.0,,18.0,30.71,4,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,152.93,0.0,0.0,1.0,18.0,0,2025-06,v1.0,v1.0,1
N24001901,2025-06,train,150.0,-50.0,0.0,1.0,51.18,100.0,51.18,48.82,0.0,0.0,0.0,,18.0,30.71,4,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,152.93,0.0,0.0,1.0,18.0,0,2025-06,v1.0,v1.0,1
N24001902,2025-04,train,133.33,-33.33,0.0,1.0,15.94,100.0,15.94,84.06,0.0,,,,0.0,3.14,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,213.32,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001902,2025-05,train,138.1,-38.1,0.0,1.0,15.94,100.0,15.94,84.06,0.0,0.0,0.0,,0.0,13.64,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,213.32,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001902,2025-06,train,142.86,-42.86,0.0,1.0,15.94,100.0,15.94,84.06,0.0,0.0,0.0,,0.0,13.64,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,213.32,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001903,2025-04,train,100.0,0.0,0.0,1.0,10.34,100.0,10.34,89.66,0.0,,,,0.0,3.24,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,206.54,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001903,2025-05,train,103.12,-3.12,0.0,1.0,10.34,100.0,10.34,89.66,0.0,0.0,0.0,,0.0,13.74,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,206.54,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001903,2025-06,train,106.25,-6.25,0.0,1.0,4.84,100.0,4.84,95.16,0.0,0.0,-11.36,,0.0,13.94,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,206.54,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001904,2025-04,train,140.91,-40.91,0.0,1.0,10.11,100.0,10.11,89.89,0.0,,,,0.0,3.07,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,195.38,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001904,2025-05,train,145.45,-45.45,0.0,1.0,10.11,100.0,10.11,89.89,0.0,0.0,0.0,,0.0,13.57,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,195.38,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001904,2025-06,train,150.0,-50.0,0.0,1.0,10.11,100.0,10.11,89.89,0.0,0.0,0.0,,0.0,13.57,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,195.38,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001905,2025-04,train,190.91,-90.91,0.0,1.0,50.77,100.0,50.77,49.23,0.0,,,,4.0,5.83,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,111.25,-77.44,-41.04,0.0,,0,2025-06,v1.0,v1.0,1
N24001905,2025-05,train,195.45,-95.45,0.0,1.0,50.77,100.0,50.77,49.23,0.0,0.0,0.0,,4.0,16.33,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,111.25,-77.44,-41.04,0.0,,0,2025-06,v1.0,v1.0,1
N24001905,2025-06,train,,,-41.04,0.59,12.58,10.0,12.58,-2.58,,-90.0,-81.8,,,1.7,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,111.25,-77.44,-41.04,0.0,,0,2025-06,v1.0,v1.0,1
N24001906,2025-04,train,168.42,-68.42,0.0,1.0,25.86,100.0,25.86,74.14,0.0,,,,0.0,2.41,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,185.59,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001906,2025-05,train,173.68,-73.68,0.0,1.0,25.86,100.0,25.86,74.14,0.0,0.0,0.0,,0.0,12.91,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,185.59,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001906,2025-06,train,178.95,-78.95,0.0,1.0,25.86,100.0,25.86,74.14,0.0,0.0,0.0,,0.0,12.91,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,185.59,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001907,2025-04,train,143.75,-43.75,0.0,1.0,21.26,100.0,21.26,78.74,0.0,,,,1.0,3.38,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,169.15,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001907,2025-05,train,146.88,-46.88,0.0,1.0,21.26,100.0,21.26,78.74,0.0,0.0,0.0,,1.0,13.88,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,169.15,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001907,2025-06,train,150.0,-50.0,0.0,1.0,21.26,100.0,21.26,78.74,0.0,0.0,0.0,,1.0,13.88,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,169.15,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001908,2025-04,train,137.93,-37.93,0.0,1.0,21.88,100.0,21.88,78.12,0.0,,,,0.0,2.3,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,167.97,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001908,2025-05,train,141.38,-41.38,0.0,1.0,21.88,100.0,21.88,78.12,0.0,0.0,0.0,,0.0,12.8,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,167.97,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001908,2025-06,train,144.83,-44.83,0.0,1.0,21.88,100.0,21.88,78.12,0.0,0.0,0.0,,0.0,12.8,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,167.97,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001909,2025-04,train,132.26,-32.26,0.0,1.0,57.32,100.0,57.32,42.68,0.0,,,,0.0,1.18,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,80.37,-77.35,-49.04,0.0,,0,2025-06,v1.0,v1.0,1
N24001909,2025-05,train,135.48,-35.48,0.0,1.0,57.32,100.0,57.32,42.68,0.0,0.0,0.0,,0.0,11.68,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,80.37,-77.35,-49.04,0.0,,0,2025-06,v1.0,v1.0,1
N24001909,2025-06,train,,,-49.04,0.51,18.66,0.0,18.66,-18.66,,-100.0,-75.41,,,9.54,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,80.37,-77.35,-49.04,0.0,,0,2025-06,v1.0,v1.0,1
N24001910,2025-04,train,140.91,-40.91,0.0,1.0,10.8,100.0,10.8,89.2,0.0,,,,0.0,2.46,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.62,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001910,2025-05,train,145.45,-45.45,0.0,1.0,10.8,100.0,10.8,89.2,0.0,0.0,0.0,,0.0,12.96,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.62,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001910,2025-06,train,150.0,-50.0,0.0,1.0,10.8,100.0,10.8,89.2,0.0,0.0,0.0,,0.0,12.96,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.62,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001911,2025-04,train,111.84,-11.84,0.0,1.0,64.18,100.0,64.18,35.82,0.0,,,,0.0,0.95,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,152.03,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001911,2025-05,train,113.16,-13.16,0.0,1.0,64.18,100.0,64.18,35.82,0.0,0.0,0.0,,0.0,11.45,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,152.03,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001911,2025-06,train,114.47,-14.47,0.0,1.0,64.18,100.0,64.18,35.82,0.0,0.0,0.0,,0.0,11.45,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,152.03,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001912,2025-04,train,96.15,3.85,11.95,1.12,21.77,61.13,21.77,39.36,-35.02,,,,6.0,30.01,2,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,1.0,199.02,21.25,11.95,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001912,2025-05,train,98.08,1.92,11.95,1.12,23.59,61.25,23.59,37.66,-36.83,0.12,3.61,,6.0,41.2,2,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,1.0,199.02,21.25,11.95,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001912,2025-06,train,100.0,0.0,11.95,1.12,23.59,63.33,23.59,39.74,-36.67,2.08,0.0,,6.0,30.64,2,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,1.0,199.02,21.25,11.95,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001913,2025-06,train,157.14,-57.14,0.0,1.0,122.61,2.0,122.61,-120.61,-98.0,,,,0.0,50.0,2,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,0.0,165.56,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001914,2025-04,train,127.78,-27.78,0.0,1.0,19.62,100.0,19.62,80.38,0.0,,,,12.0,15.36,2,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,0.0,195.95,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001914,2025-05,train,133.33,-33.33,0.0,1.0,23.12,100.0,23.12,76.88,0.0,0.0,6.86,,13.0,26.79,4,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,0.0,195.95,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001914,2025-06,train,138.89,-38.89,0.0,1.0,23.18,100.0,23.18,76.82,0.0,0.0,0.12,,13.0,26.78,4,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,0.0,195.95,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001915,2025-04,train,77.78,22.22,0.0,1.0,8.74,100.0,8.74,91.26,22.22,,,,0.0,3.68,0,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,230.54,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001915,2025-05,train,79.37,20.63,0.0,1.0,12.15,100.0,12.15,87.85,20.63,0.0,7.84,,0.0,14.04,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,230.54,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001915,2025-06,train,80.95,19.05,0.0,1.0,12.15,100.0,12.15,87.85,19.05,0.0,0.0,,0.0,14.04,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,230.54,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001916,2025-04,train,79.03,20.97,0.0,1.0,13.98,100.0,13.98,86.02,20.97,,,,0.0,4.74,0,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,314.67,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001916,2025-05,train,80.65,19.35,0.0,1.0,14.94,100.0,14.94,85.06,19.35,0.0,3.0,,0.0,15.18,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,314.67,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001916,2025-06,train,82.26,17.74,0.0,1.0,14.94,100.0,14.94,85.06,17.74,0.0,0.0,,0.0,15.18,2,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,0.0,314.67,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001917,2025-04,train,122.0,-22.0,0.0,1.0,31.2,100.0,31.2,68.8,0.0,,,,13.0,17.01,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,278.97,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001917,2025-05,train,124.0,-24.0,0.0,1.0,31.19,100.0,31.19,68.81,0.0,0.0,-0.05,,13.0,27.51,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,278.97,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001917,2025-06,train,126.0,-26.0,0.0,1.0,31.19,100.0,31.19,68.81,0.0,0.0,0.0,,13.0,27.51,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,278.97,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001919,2025-04,train,157.58,-57.58,0.0,1.0,41.78,100.0,41.78,58.22,0.0,,,,21.0,24.02,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,193.16,0.0,0.0,1.0,21.0,0,2025-06,v1.0,v1.0,1
N24001919,2025-05,train,160.61,-60.61,,,53.75,81.0,53.75,27.25,-19.0,-19.0,23.12,,21.0,42.09,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,193.16,0.0,0.0,1.0,21.0,0,2025-06,v1.0,v1.0,1
N24001919,2025-06,train,163.64,-63.64,,,53.75,81.0,53.75,27.25,-19.0,0.0,0.0,,21.0,42.09,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,193.16,0.0,0.0,1.0,21.0,0,2025-06,v1.0,v1.0,1
N24001920,2025-04,train,116.67,-16.67,0.0,1.0,40.59,100.0,40.59,59.41,0.0,,,,8.0,10.67,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,218.57,0.0,0.0,1.0,8.0,0,2025-06,v1.0,v1.0,1
N24001920,2025-05,train,119.05,-19.05,0.0,1.0,40.72,100.0,40.72,59.28,0.0,0.0,0.29,,8.0,21.17,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,218.57,0.0,0.0,1.0,8.0,0,2025-06,v1.0,v1.0,1
N24001920,2025-06,train,121.43,-21.43,0.0,1.0,62.34,89.0,62.34,26.66,-11.0,-11.0,47.26,,8.0,24.96,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,218.57,0.0,0.0,1.0,8.0,0,2025-06,v1.0,v1.0,1
N24001921,2025-04,train,89.8,10.2,1.78,1.018,31.47,39.53,31.47,8.06,-50.27,,,,0.0,29.15,0,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,,,,,,,1,2025-06,v1.0,v1.0,1
N24001921,2025-05,train,91.84,8.16,1.78,1.018,21.21,43.79,21.21,22.58,-48.05,4.26,-60.77,,0.0,29.28,0,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,,,,,,,1,2025-06,v1.0,v1.0,1
N24001921,2025-06,train,93.88,6.12,1.78,1.018,22.93,45.78,22.93,22.85,-48.1,1.99,10.19,,0.0,29.12,0,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,,,,,,,1,2025-06,v1.0,v1.0,1
N24001922,2025-04,train,147.62,-47.62,0.0,1.0,62.89,100.0,62.89,37.11,0.0,,,,16.0,17.79,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,153.01,0.0,0.0,1.0,16.0,0,2025-06,v1.0,v1.0,1
N24001922,2025-05,train,150.0,-50.0,0.0,1.0,62.89,100.0,62.89,37.11,0.0,0.0,0.0,,16.0,28.29,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,153.01,0.0,0.0,1.0,16.0,0,2025-06,v1.0,v1.0,1
N24001922,2025-06,train,152.38,-52.38,0.0,1.0,54.66,96.23,54.66,41.57,-3.77,-3.77,-12.6,,16.0,30.1,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,153.01,0.0,0.0,1.0,16.0,0,2025-06,v1.0,v1.0,1
N24001923,2025-04,train,130.0,-30.0,0.0,1.0,25.38,100.0,25.38,74.62,0.0,,,,5.0,9.37,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,315.21,0.0,0.0,1.0,5.0,0,2025-06,v1.0,v1.0,1
N24001923,2025-05,train,133.33,-33.33,0.0,1.0,25.38,100.0,25.38,74.62,0.0,0.0,0.0,,5.0,19.87,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,315.21,0.0,0.0,1.0,5.0,0,2025-06,v1.0,v1.0,1
